popularity,budget,revenue,original_title,cast,director,keywords,runtime,genres,production_companies,vote_count,vote_average,release_year,profit
1.118671,45000000,124914842,"Legally Blonde 2: Red, White & Blonde",Reese Witherspoon|Sally Field|Regina King|Jennifer Coolidge|James Newman,Charles Herman-Wurmfeld,washington d.c.|boston|chambers of a barrister|tierversuch|lawyer,95,Comedy,Type A Films|Marc Platt Productions|Metro-Goldwyn-Mayer (MGM),235,5.2,2003,79914842
1.096211,26000000,110230332,Freaky Friday,Jamie Lee Curtis|Lindsay Lohan|Mark Harmon|Harold Gould|Haley Hudson,Mark Waters,single parent|brother sister relationship|mistake in person|bride|body exchange,97,Comedy|Family|Fantasy,Walt Disney Pictures,473,6.0,2003,84230332
1.072356,60000000,26288320,Sinbad: Legend of the Seven Seas,Brad Pitt|Catherine Zeta-Jones|Michelle Pfeiffer|Joseph Fiennes|Dennis Haysbert,Tim Johnson|Patrick Gilmore,prince|water monster,86,Family|Animation|Adventure,DreamWorks Animation,196,6.3,2003,-33711680
1.047214,80000000,19480739,Timeline,Paul Walker|Frances O'Connor|Gerard Butler|Billy Connolly|David Thewlis,Richard Donner,professor|time travel|hundred years' war|excavation|la roque,116,Action|Adventure|Science Fiction,Paramount Pictures|Donners' Company|Mutual Film Company|Cobalt Media Group|Artists Production Group (APG),176,5.1,2003,-60519261
1.024891,60000000,96269812,Paycheck,Ben Affleck|Aaron Eckhart|Uma Thurman|Paul Giamatti|Colm Feore,John Woo,prophecy|engineer|scientist|millionaire,119,Action|Adventure|Mystery|Science Fiction|Thriller,Paramount Pictures|DreamWorks SKG|Davis Entertainment|Lion Rock Productions|Province of British Columbia Film Incentive BC,343,5.7,2003,36269812
1.01154599999999,120000000,259175788,Charlie's Angels: Full Throttle,Cameron Diaz|Drew Barrymore|Lucy Liu|Bernie Mac|Robert Patrick,McG,robbery|secret identity|secret agent,106,Action|Adventure|Comedy|Crime,Columbia Pictures Corporation|Wonderland Sound and Vision|Tall Trees Productions|Flower Films (II),592,5.3,2003,139175788
1.005582,80000000,266728738,Something's Gotta Give,Jack Nicholson|Diane Keaton|Keanu Reeves|Frances McDormand|Amanda Peet,Nancy Meyers,age difference|ladykiller|woman director,128,Drama|Comedy|Romance,Columbia Pictures Corporation|Waverly Films|Warner Bros.,236,6.2,2003,186728738
1.004692,90000000,182290266,The Haunted Mansion,Eddie Murphy|Terence Stamp|Nathaniel Parker|Marsha Thomason|Jennifer Tilly,Rob Minkoff,secret passage|magic|estate agent|haunted house|family vacation,99,Thriller|Fantasy|Comedy|Family|Mystery,Walt Disney Pictures|Gunn Films|Doom Buggy Productions,270,5.1,2003,92290266
0.997525,40000000,141591324,Gothika,Halle Berry|Robert Downey Jr.|Charles S. Dutton|PenÃ©lope Cruz|John Carroll Lynch,Mathieu Kassovitz,amnesia|patient|trust|false accusations|medication,98,Horror|Thriller,Columbia Pictures Corporation|Dark Castle Entertainment|Warner Bros.,339,5.8,2003,101591324
0.995361,20000000,60427839,21 Grams,Sean Penn|Naomi Watts|Benicio del Toro|Danny Huston|Carly Nahon,Alejandro GonzÃ¡lez IÃ±Ã¡rritu,life and death|transplantation|suicide attempt|desperation|loss of family,124,Drama|Crime|Thriller,This Is That Productions|Y Productions|Mediana Productions Filmgesellschaft,520,7.0,2003,40427839
0.981031,26000000,90426405,Final Destination 2,Ali Larter|A.J. Cook|Michael Landes|Tony Todd|Keegan Connor Tracy,David R. Ellis,ambulance|premonition|hospital,90,Horror|Mystery,New Line Cinema|Zide-Perry Productions,519,5.9,2003,64426405
0.920571,9500000,107071655,The Texas Chainsaw Massacre,Jessica Biel|Jonathan Tucker|Erica Leerhsen|Mike Vogel|Eric Balfour,Marcus Nispel,trauma|psychopath|stalker|friends|murder,98,Horror,New Line Cinema|Next Entertainment|Platinum Dunes|Radar Pictures|Focus Features,333,6.0,2003,97571655
0.876158,40000000,190212113,Cheaper by the Dozen,Steve Martin|Bonnie Hunt|Piper Perabo|Tom Welling|Hilary Duff,Shawn Levy,big family|new job|aspiring actor|smart kid,98,Comedy|Drama|Family,Twentieth Century Fox Film Corporation|Robert Simonds Productions,357,5.8,2003,150212113
0.875247999999999,79000000,173013509,Cold Mountain,Jude Law|Nicole Kidman|RenÃ©e Zellweger|Eileen Atkins|Brendan Gleeson,Anthony Minghella,loss of lover|loss of family|deserter|loss of father|love of one's life,154,Drama,Miramax Films|Mirage Enterprises|Castel Film Romania|Bona Fide Productions|Cattleya,299,6.5,2003,94013509
0.841686,2000000,4601043,Thirteen,Evan Rachel Wood|Nikki Reed|Vanessa Hudgens|Holly Hunter|Brady Corbet,Catherine Hardwicke,cheating|lesbian kiss|dysfunctional family|teen angst|underage drinking,100,Drama,Fox Searchlight Pictures|Sound for Film|Working Title Films|Antidote Films (I),153,6.6,2003,2601043
0.820611,30000000,114908830,Freddy vs. Jason,Robert Englund|Ken Kirzinger|Jason Ritter|Monica Keena|Lochlyn Munro,Ronny Yu,freddy krueger|murder|teenager|movie reality crossover|bad dream,97,Horror,New Line Cinema|Cecchi Gori Group Tiger Cinematografica|Avery Pix|Sean S. Cunningham Films|Crystal Lake Entertainment,315,5.7,2003,84908830
0.796421,25000000,56489558,Cradle 2 the Grave,Jet Li|DMX|Kelly Hu|Anthony Anderson|Tom Arnold,Andrzej Bartkowiak,robbery|diamant|intelligence|bank robber|thief,101,Action|Crime|Drama,Silver Pictures|Warner Bros.,133,5.9,2003,31489558
0.783216,80000000,68514844,Looney Tunes: Back in Action,Brendan Fraser|Jenna Elfman|Steve Martin|Timothy Dalton|Heather Locklear,Joe Dante,spy|duck|bunny|wretch|film industry,90,Animation|Comedy|Family,Lonely Film Productions GmbH & Co. KG.|Warner Bros. Animation|Warner Bros.|Goldmann Pictures|Baltimore Spring Creek Productions,144,5.5,2003,-11485156
0.760656999999999,50000000,42792561,Basic,John Travolta|Connie Nielsen|Samuel L. Jackson|Giovanni Ribisi|Tim Daly,John McTiernan,drug addiction|military court|panama|military service|court,98,Action|Drama|Mystery|Thriller|Crime,Intermedia Films|Krane Entertainment,153,6.0,2003,-7207439
0.754774,85000000,80916492,The Rundown,"Dwayne Johnson|Seann William Scott|Rosario Dawson|Christopher Walken|Ernie Reyes, Jr.",Peter Berg,hunter|bounty|bounty hunter|fight|amazon,104,Adventure|Action|Comedy|Thriller,Columbia Pictures|Universal Pictures|WWE Studios,298,6.3,2003,-4083508
0.723225,76000000,236350661,2 Fast 2 Furious,Paul Walker|Tyrese Gibson|Eva Mendes|Cole Hauser|Ludacris,John Singleton,miami|car race|sports car|los angeles|car,107,Action|Crime|Thriller,Mikona Productions GmbH & Co. KG|Universal Pictures|Original Film|Ardustry Entertainment,1275,6.1,2003,160350661
0.680802999999999,22000000,68296293,Open Range,Kevin Costner|Robert Duvall|Michael Gambon|Michael Jeter|Diego Luna,Kevin Costner,horse|beef|ranger,139,Western,Tig Productions|Touchstone Pictures|Beacon Pictures|Cobalt Media Group,125,6.8,2003,46296293
0.648946,18000000,101564935,Just Married,Ashton Kutcher|Brittany Murphy|Christian Kane|David Moscow|Alex Thomas,Shawn Levy,venice|france|prison|fire|europe,95,Comedy,Twentieth Century Fox Film Corporation|Robert Simonds Productions|Mediastream Dritte Film GmbH & Co. Beteiligungs KG,242,5.3,2003,83564935
0.630566,60000000,164433867,Daddy Day Care,Eddie Murphy|Jeff Garlin|Steve Zahn|Regina King|Kevin Nealon,Steve Carr,competition|success|kindergarden|children|unemployment,92,Comedy|Family,Columbia Pictures|Revolution Studios|Davis Entertainment,257,5.7,2003,104433867
0.62007,87000000,148336445,Seabiscuit,Jeff Bridges|David McCullough|Chris Cooper|Tobey Maguire|Elizabeth Banks,Gary Ross,horse race|american dream|racehorse|great depression,141,Drama|History,Universal Pictures|Spyglass Entertainment|The Kennedy/Marshall Company|DreamWorks Pictures|Touchstone Pictures,109,6.4,2003,61336445
0.6015,50000000,55495563,Out of Time,Denzel Washington|Eva Mendes|Sanaa Lathan|John Billingsley|Dean Cain,Carl Franklin,miami|florida|double murder|divorce,105,Thriller|Crime|Drama,Original Film|Monarch Pictures|Metro-Goldwyn-Mayer (MGM),151,6.0,2003,5495563
0.598372999999999,17000000,63102666,Jeepers Creepers 2,Ray Wise|Jonathan Breck|Garikayi Mutambirwa|Eric Nenninger|Josh Hammond,Victor Salva,father-son relationship|scarecrow|peasant|farm|immortality,104,Horror|Thriller,United Artists|American Zoetrope|Myriad Pictures|Jeepers Creepers II,123,5.4,2003,46102666
0.580909,68000000,75715436,Dreamcatcher,Morgan Freeman|Thomas Jane|Jason Lee|Damian Lewis|Timothy Olyphant,Lawrence Kasdan,religion and supernatural,136,Drama|Horror|Science Fiction|Thriller,Village Roadshow Pictures|Castle Rock Entertainment|NPV Entertainment|Kasdan Pictures|WV Films II,330,5.1,2003,7715436
0.571314,38000000,197011982,Spy Kids 3-D: Game Over,Antonio Banderas|Carla Gugino|Alexa PenaVega|Daryl Sabara|Sylvester Stallone,Robert Rodriguez,video game|intelligence|liberation|child hero|mission,84,Action|Adventure|Comedy|Family|Science Fiction,Dimension Films,281,4.8,2003,159011982
0.563401,35000000,20298207,Down with Love,RenÃ©e Zellweger|Ewan McGregor|Sarah Paulson|David Hyde Pierce|Rachel Dratch,Peyton Reed,sex|journalist|empowerment|womanizer|playboy,101,Action|Comedy|Romance|Thriller,Regency Enterprises|Fox 2000 Pictures|Epsilon Motion Pictures|Mediastream Dritte Film|Jinks/Cohen Company,107,6.0,2003,-14701793
0.556095,35000000,11560806,The Order,Heath Ledger|Shannyn Sossamon|Benno FÃ¼rmann|Mark Addy|Peter Weller,Brian Helgeland,riddle|rome|dream|death by hanging|key,102,Drama|Fantasy|Horror|Mystery|Romance,Twentieth Century Fox Film Corporation|N1 European Film Produktions GmbH & Co. KG|Baumgarten Merims Productions,42,4.8,2003,-23439194
0.548852999999999,60000000,119940815,Intolerable Cruelty,George Clooney|Catherine Zeta-Jones|Edward Herrmann|Geoffrey Rush|Richard Jenkins,Joel Coen,california|assassin|infidelity|fetish|hitman,100,Crime|Comedy|Romance,Imagine Entertainment|Universal Pictures|Mike Zoss Productions|Alphaville Productions,201,5.7,2003,59940815
0.543482999999999,55000000,34234008,The Hunted,Tommy Lee Jones|Benicio del Toro|Connie Nielsen|Leslie Stefanson|John Finn,William Friedkin,hunter|fbi|balkan war,94,Drama|Action|Thriller|Crime,Lakeshore Entertainment|Alphaville Films,90,5.8,2003,-20765992
0.537976,16500000,16942795,House of Sand and Fog,Jennifer Connelly|Ben Kingsley|Ron Eldard|Frances Fisher|Kim Dickens,Vadim Perelman,san francisco|immigrant|house|intimidation|iranian,126,Drama,DreamWorks SKG|Cobalt Media Group|Bisgrove Entertainment,76,6.5,2003,442795
0.505814,1500000,30553394,Cabin Fever,Rider Strong|Jordan Ladd|James DeBello|Cerina Vincent|Joey Kern,Eli Roth,sex|lake|nudity|college|victim,93,Horror,Tonic Films|Down Home Entertainment|Cabin Pictures|Black Sky Entertainment|Deer Path Films,142,5.3,2003,29053394
0.500124,60000000,80154140,Runaway Jury,John Cusack|Gene Hackman|Dustin Hoffman|Rachel Weisz|Bruce McGill,Gary Fleder,court case|gun rampage|firearm|jury|suspense,127,Drama|Thriller,Regency Enterprises|Epsilon Motion Pictures|New Regency Pictures,180,6.8,2003,20154140
0.490565,8000000,60378584,Monster,Charlize Theron|Christina Ricci|Bruce Dern|Lee Tergesen|Annie Corley,Patty Jenkins,prostitute|sexual abuse|desperation|death penalty|motel,110,Crime|Drama,Newmarket Films,216,6.8,2003,52378584
0.481708,12000000,23,In the Cut,Meg Ryan|Mark Ruffalo|Jennifer Jason Leigh|Nick Damici|Heather Litteer,Jane Campion,eroticism|suspense|thriller|woman director,119,Thriller|Mystery,Pathe Productions|Red Turtle,36,4.7,2003,-11999977
0.476487,20000000,132675402,Bringing Down The House,Steve Martin|Queen Latifah|Eugene Levy|Joan Plowright|Jean Smart,Adam Shankman,prison|ex-boyfriend|support|escape|lawyer,105,Comedy,Hyde Park Films|Touchstone Pictures,85,5.3,2003,112675402
0.470814,54000000,7266209,Gigli,Ben Affleck|Jennifer Lopez|Justin Bartha|Lainie Kazan|Lenny Venito,Martin Brest,new york|mentally disabled|kidnapper|blackmail|mission of murder,121,Drama,City Light Films|Revolution Studios|Casey Silver Productions,48,3.8,2003,-46733791
0.469518,56000000,12923936,Gods and Generals,Stephen Lang|Jeff Daniels|Robert Duvall|Kevin Conway|C. Thomas Howell,Ronald F. Maxwell,war|battle|union soldier|confederate soldier|american civil war,214,Drama|History|War,Turner Pictures|Antietam Filmworks,23,5.8,2003,-43076064
0.460673,19000000,39267515,Dumb and Dumberer: When Harry Met Lloyd,Mimi Rogers|Eric Christian Olsen|Luis GuzmÃ¡n|Rachel Nichols|Eugene Levy,Troy Miller,skateboarding|adoption|friendship|fate,85,Comedy,New Line Cinema,110,4.2,2003,20267515
0.439958,20000000,37095657,Uptown Girls,Brittany Murphy|Dakota Fanning|Marley Shelton|Donald Faison|Jesse Spencer,Boaz Yakin,new york|nanny,92,Comedy,GreeneStreet Films|Metro-Goldwyn-Mayer (MGM),108,6.2,2003,17095657
0.438475,5000000,742898,Party Monster,Seth Green|Macaulay Culkin|ChloÃ« Sevigny|Diana Scarwid|Marilyn Manson,Fenton Bailey|Randy Barbato,new york|hotel|based on novel|birthday|bath,98,Comedy|Drama|Crime,ContentFilm,25,5.6,2003,-4257102
0.431188,50000000,38955598,The Life of David Gale,Kevin Spacey|Kate Winslet|Laura Linney|Gabriel Mann|Rhona Mitra,Alan Parker,prison|journalist|texas|professor|death penalty,130,Drama|Thriller|Crime,Universal Pictures|Intermedia Films|Saturn Films,246,7.2,2003,-11044402
0.426977,3000000,10012022,Elephant,Alex Frost|Eric Deulen|John Robinson|Elias McConnell|Jordan Taylor,Gus Van Sant,video game|gun|classroom|mass murder|girlfriend,81,Drama|Crime,HBO Films|Fearmakers Studios,186,7.1,2003,7012022
0.422393,7000000,13818181,House of the Dead,Jonathan Cherry|Tyron Leitso|Clint Howard|Ona Grauer|Michael Eklund,Uwe Boll,island|rave|weapon|student|based on video game,90,Horror|Action|Thriller,Boll Kino Beteiligungs GmbH & Co. KG|Brightlight Pictures|Herold Productions|Mindfire Entertainment,35,3.4,2003,6818181
0.421807,8000000,41400000,Whale Rider,Keisha Castle-Hughes|Rawiri Paratene|Vicky Haughton|Cliff Curtis|Grant Roa,Niki Caro,ocean|loss of mother|tradition|loss of brother|becoming an adult,101,Drama|Family,South Pacific Pictures,46,6.7,2003,33400000
0.407552,7000000,16829545,House of 1000 Corpses,Sid Haig|Bill Moseley|Sheri Moon Zombie|Karen Black|Erin Daniels,Rob Zombie,upper class|halloween|psychopath|urban legend|youth,89,Horror,Universal Pictures|Spectacle Entertainment Group,140,5.8,2003,9829545
0.403468,20000000,17432163,A Guy Thing,Jason Lee|Julia Stiles|Selma Blair|James Brolin|Shawn Hatosy,Chris Koch,infidelity|bachelor|blackmail|fantasy|truth,101,Comedy|Romance,Metro-Goldwyn-Mayer (MGM)|David Ladd Films,46,5.3,2003,-2567837
0.388875,32000000,52277485,Radio,Cuba Gooding Jr.|Ed Harris|Alfre Woodard|S. Epatha Merkerson|Debra Winger,Mike Tollin,biography|friendship|sport,109,Drama,Revolution Studios|Tollin/Robbins Productions,75,7.1,2003,20277485
0.383686,6400000,2500000,Young Adam,Ewan McGregor|Tilda Swinton|Peter Mullan|Emily Mortimer|Jack McElhone,David Mackenzie,individual|scotland|adultery|glasgow|river,93,Drama|Thriller|Crime|Romance,Recorded Picture Company (RPC),16,5.9,2003,-3900000
0.36744,75000000,51142659,Hollywood Homicide,Harrison Ford|Josh Hartnett|Lena Olin|Bruce Greenwood|Isaiah Washington,Ron Shelton,rap|hitman,116,Action|Adventure|Comedy|Thriller,Columbia Pictures|Revolution Studios,76,4.8,2003,-23857341
0.366218,7800000,22441323,Swimming Pool,Charlotte Rampling|Ludivine Sagnier|Charles Dance|Jean-Marie Lamour|Marc Fayolle,FranÃ§ois Ozon,london|female nudity|women|countryside|based on novel,102,Thriller|Crime,France 2 CinÃ©ma|Canal Plus|FidÃ©litÃ© Productions|Gimages|FOZ,68,6.2,2003,14641323
0.360105,6000000,18750246,A Mighty Wind,Bob Balaban|Christopher Guest|John Michael Higgins|Eugene Levy|Jane Lynch,Christopher Guest,mockumentary|folk singer,91,Comedy|Music,Castle Rock Entertainment,33,6.5,2003,12750246
0.351678,850000,819939,Latter Days,Steve Sandvoss|Wes Ramsey|Jacqueline Bisset|Joseph Gordon-Levitt|Rebekah Johnson,C. Jay Cox,gay|coming out|mormon,107,Drama|Comedy|Romance,TLA Releasing,26,6.4,2003,-30061
0.350293,500000,8679814,The Station Agent,Peter Dinklage|Patricia Clarkson|Bobby Cannavale|Michelle Williams|Raven Goodwin,Tom McCarthy,train station|new jersey|small person|friendship|newfoundland,88,Drama|Comedy,Next Wednesday Productions|SenArt Films,107,7.4,2003,8179814
0.346215,15000000,30238577,The Fighting Temptations,BeyoncÃ© Knowles|Cuba Gooding Jr.|Wendell Pierce|LaTanya Richardson|Faith Evans,Jonathan Lynn,church choir,122,Comedy|Music|Romance,Paramount Pictures,22,5.3,2003,15238577
0.339709,5000000,4856298,Intermission,Colin Farrell|Colm Meaney|Kelly Macdonald|Cillian Murphy|BrÃ­an F. O'Byrne,John Crowley,suspense|thriller|independent film,105,Romance|Action|Comedy|Crime|Mystery,UK Film Council|Portman Film|Irish Film Board|Parallel Film Productions|Brown Sauce Film Productions,21,5.5,2003,-143702
0.289415,10000000,96542059,Calendar Girls,Helen Mirren|Julie Walters|John Alderton|Linda Bassett|Annette Crosbie,Nigel Cole,female nudity|england|mannequin|leukemia|calendar,108,Comedy,Harbour Pictures|Touchstone Pictures,46,6.5,2003,86542059
0.284861,8256269,460978,Foolproof,Ryan Reynolds|Kristin Booth|Joris Jarsky|David Suchet|Sean Sullivan,William Phillips,gun|blackmail|heist,97,Action,Alliance Atlantis Communications|TÃ©lÃ©film Canada|The Harold Greenberg Fund|Canadian Film or Video Production Tax Credit (CPTC)|Movie Central Network,18,6.4,2003,-7795291
0.276911,4361898,3031801,Mambo Italiano,Luke Kirby|Ginette Reno|Paul Sorvino|Mary Walsh|Peter Miller,Ã‰mile Gaudreault,gay|father-son relationship|sex|italo-american|lovesickness,92,Comedy|Romance,icon,13,5.2,2003,-1330097
0.275184,28000000,58795814,Agent Cody Banks,Frankie Muniz|Hilary Duff|Angie Harmon|Keith David|Cynthia Stevenson,Harald Zwart,spy|cia|killer robot|delinquent|teen spy,102,Action,Splendid Pictures|Maverick Films|Metro-Goldwyn-Mayer (MGM)|Dylan Sellers Productions|Madacy Entertainment,161,4.9,2003,30795814
0.264295,24000000,23510601,Biker Boyz,Laurence Fishburne|Derek Luke|Orlando Jones|Djimon Hounsou|Lisa Bonet,Reggie Rock Bythewood,father-son relationship|loss of father|biker|gang|motorcycle racing,110,Action|Drama,DreamWorks Pictures,30,5.8,2003,-489399
0.253381,13000000,17040871,Ghosts of the Abyss,Bill Paxton|John Broadwater|James Cameron|Mike Cameron|Ken Marschall,James Cameron,diving|expedition|shipwreck|titanic|title spoken by character,92,Family|Documentary,Walt Disney Pictures|Walden Media|Earthship Productions,23,6.7,2003,4040871
0.349751,55000000,33828318,Stuck on You,Matt Damon|Greg Kinnear|Eva Mendes|Wen Yann Shih|Seymour Cassel,Bobby Farrelly|Peter Farrelly,sex|dancer|martial arts|cook|stripper,118,Comedy,Twentieth Century Fox Film Corporation|Conundrum Entertainment,104,4.8,2003,-21171682
0.371487,15000000,2281585,The Company,Neve Campbell|Malcolm McDowell|James Franco|Barbara E. Robertson|William Dick,Robert Altman,ballet dancer|independent film|ballet,112,Drama|Thriller,Sony Pictures Classics,12,4.9,2003,-12718415
